order_id,client_id,total_sum,date_created,lat,lon
72220,611645,628.0,2018-01-08 16:11:02,43.308094600000004,42.081749200000004
72228,2299835,430.0,2018-01-08 16:24:03,45.3387568,54.9723652
72227,720981,496.0,2018-01-08 16:52:08,46.8392698,40.0805584
72219,169710,730.0,2018-01-08 16:53:53,47.464402,42.6534556
72212,819941,820.0,2018-01-08 16:58:52,37.0922206,42.624706
72213,2299805,394.0,2018-01-08 17:08:41,45.132114,38.21588200000001
72215,2292291,1510.0,2018-01-08 17:16:53,37.201237199999994,42.6932008
72216,408067,694.0,2018-01-08 17:20:39,44.6071686,42.4152652
72214,857001,730.0,2018-01-08 17:22:12,31.795586599999993,42.9059716
72210,729828,730.0,2018-01-08 17:47:05,43.3391704,41.9982604
72218,097126,1477.6,2018-01-08 17:53:07,37.085509,42.596031999999994
72217,238286,784.0,2018-01-08 17:53:31,37.210949,42.6416944
72239,181554,904.0,2018-01-08 17:54:11,49.0585792,57.8793928
72232,596778,694.0,2018-01-08 17:55:43,37.1363178,41.676268
72237,448707,1264.0,2018-01-09 05:04:20,47.6092404,62.2208428
72259,147676,1720.0,2018-01-09 05:11:32,47.653441199999996,62.170986400000004
72252,2956623,1420.0,2018-01-09 05:22:05,47.621410600000004,62.145804399999996
72255,2956623,670.0,2018-01-09 05:27:32,47.6171966,62.1350464
72256,2956623,1420.0,2018-01-09 05:39:09,47.6363738,62.190055599999994
72258,2956623,1420.0,2018-01-09 06:06:48,47.7372368,62.3099488
72257,2292162,430.0,2018-01-09 06:49:46,37.775622199999994,43.2872308
72269,176422,2830.0,2018-01-09 06:52:01,43.354791600000006,42.000362800000005
72262,2291593,3820.0,2018-01-09 06:54:58,37.1179176,42.634622799999995
72261,2291426,1279.6,2018-01-09 07:01:40,43.3309902,42.0622708
72263,244600,670.0,2018-01-09 07:07:26,37.1837862,42.6901072
72266,400740,820.0,2018-01-09 07:19:30,37.128591199999995,42.670519600000006
72264,400740,1570.0,2018-01-09 07:21:22,37.078017599999995,42.5406448
72260,2998885,4456.0,2018-01-09 07:26:18,50.6222182,38.0247352
72268,727315,2254.0,2018-01-09 07:46:35,37.1075156,42.6552664
72242,2932052,1504.0,2018-01-09 07:58:49,37.101141399999996,41.6435836
72243,118602,820.0,2018-01-09 08:16:57,47.5660462,62.188869999999994
72246,2293957,974.8,2018-01-09 08:23:19,43.315119800000005,41.97570880000001
72244,2292678,1300.0,2018-01-09 08:28:28,43.3166598,42.0273004
72248,2293988,544.0,2018-01-09 08:30:46,45.486304200000006,55.1926504
72247,103943,430.0,2018-01-09 09:01:43,47.0345376,53.0762128
72209,2293397,820.0,2018-01-09 09:25:57,47.6686508,62.21206840000001
72202,2941546,430.0,2018-01-09 09:32:12,37.8077508,43.2754384
72201,847860,832.0,2018-01-09 09:32:23,37.0973026,41.7244324
72203,883970,994.0,2018-01-09 09:37:51,37.7898756,43.259549199999995
72205,2293555,694.0,2018-01-09 09:57:21,47.471372599999995,42.7069444
72206,653181,394.0,2018-01-09 10:02:50,47.44536479999999,38.5223512
72200,2293432,548.8,2018-01-09 10:51:05,47.6897936,62.28899319999999
72208,004005,820.0,2018-01-09 10:51:28,37.15091,42.6855256
72207,506068,820.0,2018-01-09 11:41:11,49.833144600000004,47.805664
72289,047492,322.0,2018-01-09 12:18:47,45.4739268,55.19608959999999
72282,2945235,1696.0,2018-01-09 12:23:10,43.287772200000006,41.995069599999994
72281,617380,694.0,2018-01-09 12:24:38,39.288534999999996,48.7297936
72283,571433,1540.0,2018-01-09 12:29:02,37.1101896,41.644726
72285,438629,820.0,2018-01-09 12:29:30,49.059912000000004,57.9025156
72286,2295252,820.0,2018-01-09 12:37:36,46.8908766,40.222798
72284,2295123,730.0,2018-01-09 12:45:44,43.055802,50.3742808
72280,762774,430.0,2018-01-09 12:55:30,49.0400586,57.8720524
72288,716402,982.0,2018-01-09 12:58:39,47.5601592,62.180493999999996
72287,2295426,730.0,2018-01-09 13:55:05,35.8583068,52.620949599999996
72279,2295347,1120.0,2018-01-09 14:00:02,37.099838000000005,42.598392399999994
72272,2295447,430.0,2018-01-09 14:05:27,45.533977,55.2495136
72271,458122,880.0,2018-01-09 14:12:38,46.8982714,40.149484
72273,071410,820.0,2018-01-09 14:37:37,47.498213400000004,42.5879464
72275,2296992,832.0,2018-01-09 15:00:24,47.4891386,42.6782704
72276,622691,820.0,2018-01-09 15:04:57,49.0814244,41.125518400000004
72274,012162,622.0,2018-01-09 15:18:31,46.6161616,40.9497544
72270,2296226,394.0,2018-01-09 15:25:24,47.3140924,38.5287004
72278,2902053,994.0,2018-01-09 15:27:18,47.7319714,62.342698
72199,620713,1300.0,2018-01-09 15:38:29,43.3146732,42.018364
72192,2296233,730.0,2018-01-09 16:00:09,48.9471336,57.7459288
72191,67410,730.0,2018-01-09 16:04:31,46.9111836,40.1396428
72193,2296368,1286.8,2018-01-09 16:09:08,47.292384,38.456497600000006
72195,2984315,940.0,2018-01-09 16:24:24,45.5478286,55.3138156
72194,2296698,914.8,2018-01-09 16:32:37,48.53752299999999,39.057007600000006
72198,2296519,1240.0,2018-01-09 16:46:04,46.8796402,40.1890132
72129,2976788,868.0,2018-01-09 16:58:52,47.443253600000006,42.707333199999994
72122,364391,670.0,2018-01-09 17:09:49,37.119382,42.5409904
72121,698099,430.0,2018-01-09 17:15:59,43.409267,42.0589936
72123,770635,638.8,2018-01-09 17:31:18,51.6184848,42.891138399999996
72125,460514,796.0,2018-01-09 17:32:00,49.0552878,57.914158
72126,2934540,716.8,2018-01-09 17:34:13,37.112991,41.694345999999996
72120,399934,994.0,2018-01-10 05:07:01,47.721757,62.3137432
72128,2922668,394.0,2018-01-10 06:04:35,45.4651208,55.1025856
72119,108645,4468.0,2018-01-10 06:22:50,37.1331398,42.7148356
72111,2290208,2194.0,2018-01-10 06:29:41,37.1005926,42.6498556
72113,2951548,2020.0,2018-01-10 06:32:22,37.18336620000001,42.828034
72115,500004,3898.0,2018-01-10 07:04:17,37.121729800000004,42.6693772
72116,503617,1504.0,2018-01-10 07:04:32,48.98987699999999,57.9124012
72114,2293681,1354.0,2018-01-10 07:10:39,47.6478622,62.1795028
72118,094270,1960.0,2018-01-10 07:15:16,37.1088792,42.660592
72132,760857,868.0,2018-01-10 07:59:04,37.11852520000001,42.664838800000005
72131,461797,580.0,2018-01-10 08:22:08,43.3179898,41.938442800000004
72135,2290313,1132.0,2018-01-10 08:35:13,49.0301326,57.9077008
72136,2292063,1354.0,2018-01-10 08:49:15,47.750665600000005,62.3079976
72130,086968,730.0,2018-01-10 09:07:23,43.301115599999996,42.0896188
72138,076995,1504.0,2018-01-10 09:26:12,37.818256399999996,43.3374868
72137,075616,694.0,2018-01-10 09:53:17,46.8895872,40.172121999999995
72159,011974,568.0,2018-01-10 10:01:44,43.5083674,38.4289984
72151,836015,820.0,2018-01-10 10:12:15,37.1005926,42.653110000000005
72153,389960,730.0,2018-01-10 10:31:15,46.843136599999994,40.079706400000006
72155,2298341,730.0,2018-01-10 10:54:47,31.795431200000003,42.9180556
72156,2964382,964.0,2018-01-10 11:23:17,48.9571604,40.1064616
72154,2972626,832.0,2018-01-10 11:27:05,31.8321616,42.8918068
72150,2298631,820.0,2018-01-10 11:30:50,46.66332620000001,40.8991756
72158,250641,1087.6,2018-01-10 11:37:44,47.6308648,62.1800956
72157,2290156,1504.0,2018-01-10 11:52:53,47.4109444,38.4992716
72169,640523,694.0,2018-01-10 11:55:30,47.4915606,42.7126684
72163,2298869,730.0,2018-01-10 12:27:25,51.8327492,44.1760672
72166,2298728,622.0,2018-01-10 12:38:33,45.5234364,55.3036072
72164,2298880,694.0,2018-01-10 13:17:21,37.084275600000005,41.7199912
72160,2297944,572.8,2018-01-10 13:18:12,47.6675952,62.222049999999996
72168,2297212,1066.0,2018-01-10 13:22:39,47.6752672,62.203950400000004
72167,500670,694.0,2018-01-10 13:40:24,47.4151304,38.502128799999994
72149,460514,730.0,2018-01-10 13:50:49,49.0552878,57.914158
72142,2297337,694.0,2018-01-10 13:54:37,46.6241304,40.9501204
72143,2295652,430.0,2018-01-10 13:59:55,51.688874,42.800911600000006
72145,560114,670.0,2018-01-10 14:02:11,47.6232306,62.1338392
72146,326748,730.0,2018-01-10 14:03:54,43.328557,42.0247564
72144,568127,730.0,2018-01-10 14:15:33,39.298059200000004,48.7178272
72140,677416,394.0,2018-01-10 14:16:20,37.781022,43.292093200000004
72148,649990,604.0,2018-01-10 14:17:11,47.896792,39.9023896
72147,444397,820.0,2018-01-10 14:20:36,48.1654072,38.908709200000004
72109,606621,730.0,2018-01-10 14:23:27,37.114379799999995,41.630842
72102,2945300,997.6,2018-01-10 14:31:58,47.585335400000005,62.18433159999999
72101,822825,1240.0,2018-01-10 14:32:12,46.819107,40.120820800000004
72103,2297656,820.0,2018-01-10 14:32:14,48.578592,39.066989199999995
72105,590371,2356.0,2018-01-10 14:37:08,48.979118,40.0044748
72104,2297630,532.0,2018-01-10 14:39:37,37.1098718,42.6816556
72100,712355,1342.0,2018-01-10 14:47:43,45.4875054,55.279599999999995
72107,2297063,1180.0,2018-01-10 15:11:24,46.894998199999996,40.201981599999996
72188,2297861,694.0,2018-01-10 15:33:46,37.1050404,41.6190496
72187,380536,784.0,2018-01-10 15:37:58,37.2075526,42.6349252
72179,2297760,730.0,2018-01-10 15:46:23,48.1507296,38.8977148
72172,2290420,730.0,2018-01-10 15:48:04,51.6226246,42.8754976
72171,391124,1504.0,2018-01-10 16:05:46,35.900105200000006,52.6794088
72173,493534,472.0,2018-01-10 16:07:21,43.434453,42.1509772
72176,2229292,1504.0,2018-01-10 16:11:50,46.880511,40.0975252
72174,083060,730.0,2018-01-10 16:22:05,47.077512,53.0379976
72178,609737,622.0,2018-01-10 16:36:44,34.0519498,41.8958848
72177,2943612,580.0,2018-01-10 16:40:19,47.5064776,42.600709599999995
72399,729828,430.0,2018-01-10 17:08:07,43.3391704,41.9982604
72392,2229362,1354.0,2018-01-10 17:09:28,49.150188199999995,53.895486399999996
72391,493534,322.0,2018-01-10 17:37:56,43.434453,42.1509772
72394,2229679,1300.0,2018-01-10 17:55:06,47.470766399999995,42.687304000000005
72397,2229453,1504.0,2018-01-10 19:03:12,43.340256800000006,42.014452000000006
72322,462358,940.0,2018-01-11 06:31:09,48.9875418,57.806186800000006
72321,871529,529.6,2018-01-11 06:58:06,47.6424498,62.194217200000004
72323,2294598,1300.0,2018-01-11 06:58:10,45.512296600000006,48.960188800000005
72325,2296987,604.0,2018-01-11 07:07:31,46.8786826,40.0932244
72326,2221258,1354.0,2018-01-11 07:36:17,37.2027772,42.6524524
72315,2290005,670.0,2018-01-11 07:49:20,37.1830582,42.6355828
72316,210230,1354.0,2018-01-11 07:51:05,37.1178322,42.6961972
72314,723797,1294.0,2018-01-11 08:57:16,47.676125400000004,62.2150324
72310,406838,730.0,2018-01-11 09:17:55,43.3396702,42.047653600000004
72318,034184,832.0,2018-01-11 10:02:51,49.022788199999994,57.831110800000005
72317,015771,626.8,2018-01-11 10:04:23,47.5763768,62.1877492
72339,034184,670.0,2018-01-11 10:05:49,49.022788199999994,57.831110800000005
72332,666835,730.0,2018-01-11 10:12:34,49.866753,47.603768800000005
72333,2907531,544.0,2018-01-11 10:40:47,49.0665634,57.916174000000005
72335,2221792,604.0,2018-01-11 10:42:53,37.1301074,41.671504
72336,2907360,994.0,2018-01-11 10:45:13,37.1608094,42.664332400000006
72334,2221767,994.0,2018-01-11 10:55:44,37.1407544,42.6240592
72338,2946821,694.0,2018-01-11 11:00:47,43.374162,41.967278799999995
72337,061105,994.0,2018-01-11 11:09:21,37.1119284,42.6427516
72359,2223227,820.0,2018-01-11 11:17:41,47.4679636,42.6883168
72352,06038,1156.0,2018-01-11 11:22:46,37.110772000000004,42.672180399999995
72351,458122,820.0,2018-01-11 11:31:08,46.8982714,40.149484
72353,185186,796.0,2018-01-11 11:38:31,47.685025200000005,62.294878
72356,200546,820.0,2018-01-11 11:44:25,35.874866000000004,52.687655199999995
72354,284474,1201.6,2018-01-11 12:00:46,37.1172232,42.5533648
72358,098435,940.0,2018-01-11 12:38:15,43.332530199999994,42.109033600000004
72369,434581,730.0,2018-01-11 13:02:34,46.8384662,40.0802452
72362,486396,430.0,2018-01-11 13:11:05,47.3180446,38.515312
72361,277467,730.0,2018-01-11 13:26:31,47.509241200000005,42.58675
72363,233586,622.0,2018-01-11 13:29:03,43.3491944,42.068619999999996
72365,205743,544.0,2018-01-11 13:36:34,37.100087200000004,41.6960704
72366,026199,2194.0,2018-01-11 13:42:26,47.6651228,62.2716808
72364,816177,1354.0,2018-01-11 13:42:41,47.616054199999994,62.1101668
72360,559169,1300.0,2018-01-11 13:49:50,47.7313316,33.431372800000005
72368,406792,670.0,2018-01-11 13:52:21,37.1730944,42.59863
72367,2225999,820.0,2018-01-11 14:03:36,45.469493,55.1509756
72349,572025,730.0,2018-01-11 14:10:38,46.8721334,40.1298436
72342,658055,730.0,2018-01-11 14:11:14,48.9592492,57.8150164
72341,2229516,730.0,2018-01-11 14:12:26,48.932471400000004,40.0213024
72343,2225229,730.0,2018-01-11 14:28:30,46.8721334,40.1298436
72345,024979,694.0,2018-01-11 14:29:24,,
72344,2229047,2194.0,2018-01-11 14:57:36,37.115467599999995,42.7010164
72340,759372,820.0,2018-01-11 14:59:05,37.122303800000005,42.674746
72347,2971150,1180.0,2018-01-11 15:15:04,44.6270556,42.4488664
72302,2225526,544.0,2018-01-11 15:18:56,46.9211166,40.156286800000004
72301,2225506,880.0,2018-01-11 15:26:42,48.1352694,38.9255476
72305,2984799,820.0,2018-01-11 15:31:49,37.1638656,42.572909200000005
72306,2989018,1096.0,2018-01-11 15:33:41,37.750867400000004,43.251022
72304,2223783,904.0,2018-01-11 15:40:35,45.3326262,54.966598
72300,770281,1600.0,2018-01-11 15:44:44,47.4483216,42.6654316
72308,409389,536.8,2018-01-11 15:59:03,47.6326694,62.1727324
72307,2225418,680.8,2018-01-11 16:01:56,48.9289378,39.98421999999999
72382,2225477,670.0,2018-01-11 16:07:43,37.1128454,42.554874399999996
72383,058768,1354.0,2018-01-11 16:35:19,37.092528599999994,42.603415600000005
72385,867233,1504.0,2018-01-11 16:36:57,46.615250200000006,40.9742884
72386,355733,730.0,2018-01-11 16:49:45,43.3533608,42.0234952
72380,333661,697.6,2018-01-11 17:04:00,43.4047282,41.9981308
72387,194319,730.0,2018-01-11 17:07:26,37.177076,41.676849999999995
72379,053002,488.8,2018-01-11 17:25:25,43.3014586,42.0832696
72372,2226200,370.0,2018-01-11 17:39:08,51.6184848,42.891138399999996
72371,2226256,808.0,2018-01-11 17:59:41,37.1439142,42.6588772
72373,572204,820.0,2018-01-12 05:09:03,47.619417,62.1835012
72376,2225632,2314.0,2018-01-12 05:24:40,31.764076799999998,42.9835
72374,471931,1648.0,2018-01-12 05:24:47,47.60386019999999,62.136307599999995
72370,2224141,1570.0,2018-01-12 05:27:15,47.6325756,62.1613384
72378,2226572,1540.0,2018-01-12 05:46:25,47.3112756,38.5439008
72377,2224379,1300.0,2018-01-12 05:57:46,45.93862179999999,54.16593039999999
72593,2957462,2314.0,2018-01-12 06:46:44,45.5498418,55.23928359999999
72595,572204,820.0,2018-01-12 06:53:12,47.619417,62.1835012
72596,2224599,2350.0,2018-01-12 07:02:58,49.0300472,57.9040252
72594,2293957,757.6,2018-01-12 07:16:11,43.357005,41.95970079999999
72590,390720,2194.0,2018-01-12 07:46:32,37.123108800000004,42.677904399999996
72598,627244,430.0,2018-01-12 08:05:29,45.167606799999994,38.2573732
72529,857911,322.0,2018-01-12 08:36:06,45.487527799999995,55.2698872
72522,2220914,670.0,2018-01-12 09:27:30,48.529926599999996,39.078976000000004
72521,599609,488.8,2018-01-12 10:01:47,46.8464644,40.069487200000005
72523,854152,964.0,2018-01-12 10:04:00,47.5779056,62.178274
72525,2220557,694.0,2018-01-12 10:11:34,49.041768000000005,57.897416799999995
72526,324138,730.0,2018-01-12 10:21:26,35.8996698,52.6838932
72524,474675,583.6,2018-01-12 10:24:04,48.522262999999995,39.0781684
72520,178964,2206.0,2018-01-12 11:25:49,46.648951,40.9396744
72528,250641,553.6,2018-01-12 11:37:07,47.6308648,62.1800956
72527,2290599,1396.0,2018-01-12 11:43:35,43.396674000000004,42.042166
72519,2228987,730.0,2018-01-12 11:49:13,49.0039848,57.8831872
72515,403068,1030.0,2018-01-12 12:00:23,46.875622199999995,40.102441600000006
72516,458281,394.0,2018-01-12 12:04:02,34.0424172,41.9073436
72514,303065,964.0,2018-01-12 12:06:46,37.0848244,42.5616112
72510,332081,694.0,2018-01-12 12:07:18,35.912303400000006,52.659358
72518,726474,974.8,2018-01-12 12:07:39,46.8967818,40.155337599999996
72517,716402,766.0,2018-01-12 12:25:27,47.5601592,62.180493999999996
72539,669183,758.8,2018-01-12 12:25:54,48.5246766,39.079579599999995
72532,263311,868.0,2018-01-12 12:27:39,43.3324294,42.021598000000004
72531,2228147,784.0,2018-01-12 12:40:16,47.7492054,62.3328124
72533,2228361,529.6,2018-01-12 12:42:01,47.9010872,39.838024000000004
72535,329603,730.0,2018-01-12 12:59:37,44.6626604,42.5437384
72530,327630,820.0,2018-01-12 13:06:08,37.081841000000004,42.5961928
72538,2228598,614.8,2018-01-12 13:07:23,48.5704132,39.055260399999995
72537,2977045,430.0,2018-01-12 13:07:37,45.4921786,55.340300799999994
72559,2224147,322.0,2018-01-12 13:07:57,,
72552,2295652,346.0,2018-01-12 13:14:03,51.688874,42.800911600000006
72551,2224147,322.0,2018-01-12 13:19:03,,
72553,758558,1504.0,2018-01-12 13:39:47,45.5428502,55.2492124
72555,2228041,940.0,2018-01-12 13:45:26,31.825711799999993,42.9026296
72556,2228042,607.6,2018-01-12 13:47:55,49.1162354,53.966234799999995
72554,2228854,832.0,2018-01-12 13:53:52,43.3497264,41.9932912
72550,2228850,430.0,2018-01-12 13:58:45,47.3070014,38.5081756
72557,2228845,730.0,2018-01-12 14:03:26,44.6113602,42.403925199999996
72569,2228880,1354.0,2018-01-12 14:04:44,49.084027,41.139532
72562,484128,1300.0,2018-01-12 14:15:05,46.871322799999994,40.119808
72561,201091,826.0,2018-01-12 14:18:29,37.1050404,41.6190496
72563,729295,934.0,2018-01-12 14:19:53,47.730227,62.3436676
72565,036371,730.0,2018-01-12 14:21:38,46.8225104,40.1338864
72566,043335,1054.0,2018-01-12 14:25:22,44.670429,42.4811944
72560,333369,994.0,2018-01-12 14:31:03,47.6223654,62.163850000000004
72568,2228697,730.0,2018-01-12 14:34:24,49.0392284,57.855655600000006
72567,731027,730.0,2018-01-12 14:35:15,37.7733626,43.319614
72549,674222,622.0,2018-01-12 14:37:03,47.463723,42.6781732
72542,884204,820.0,2018-01-12 14:37:46,47.44430499999999,42.7094776
72541,692376,580.0,2018-01-12 14:42:38,49.0336662,57.913306
72543,2939554,730.0,2018-01-12 14:47:02,49.043123200000004,57.846848800000004
72545,2228048,730.0,2018-01-12 14:47:42,48.1739262,38.894976400000004
72546,2984026,694.0,2018-01-12 14:55:49,37.15208320000001,41.685710799999995
72540,2999483,1420.0,2018-01-12 15:01:25,37.1226972,42.5302528
72548,143590,784.0,2018-01-12 15:11:49,47.601763,62.194702
72547,2989595,730.0,2018-01-12 15:16:57,45.9048454,54.1383232
72509,174988,904.0,2018-01-12 15:16:59,47.6759224,33.4667404
72501,100148,730.0,2018-01-12 15:20:21,46.86202960000001,40.234558
72503,2227356,730.0,2018-01-12 15:22:41,,
72505,857821,796.0,2018-01-12 15:27:04,51.8442754,44.1870736
72508,650853,730.0,2018-01-12 15:30:20,46.869943799999994,40.2263224
72507,2227137,730.0,2018-01-12 15:30:44,47.3424648,38.5198072
72589,457205,994.0,2018-01-12 15:34:00,47.736191000000005,62.2689424
72582,2920005,322.0,2018-01-12 15:35:08,47.6850392,33.446658400000004
72581,675394,904.0,2018-01-12 15:39:35,48.1531376,38.895299200000004
72583,405341,940.0,2018-01-12 15:42:46,37.1066686,42.6608068
72585,2957425,730.0,2018-01-12 15:45:05,47.3376516,38.535718
72586,2972884,464.80000000000007,2018-01-12 15:47:28,49.85055499999999,47.6468452
72584,2227628,994.0,2018-01-12 15:49:16,37.1462858,42.7206352
72580,076954,730.0,2018-01-12 15:57:51,46.877635399999996,40.17556
72588,056729,730.0,2018-01-12 15:58:37,31.767670600000002,42.9824116
72587,701560,1570.0,2018-01-12 16:03:01,37.193654800000004,42.6490252
72579,496896,694.0,2018-01-12 16:04:06,37.8037118,43.277950000000004
72572,395443,1240.0,2018-01-12 16:11:35,48.1944992,38.9181964
72571,021802,730.0,2018-01-12 16:19:01,49.0176502,57.8538448
72573,380751,1234.0,2018-01-12 16:21:05,37.1748332,41.7068392
72574,785913,730.0,2018-01-12 16:33:52,48.130299400000006,38.9366404
72570,171506,730.0,2018-01-12 16:35:40,,
72577,2227851,2584.0,2018-01-12 16:39:51,37.1067708,42.618238000000005
72699,881423,1432.0,2018-01-12 16:50:58,46.93054,40.1478892
72692,587634,730.0,2018-01-12 16:53:31,43.3726374,41.96812
72691,056256,892.0,2018-01-12 17:01:55,37.1274866,42.6765568
72693,605274,694.0,2018-01-12 17:02:24,46.901890400000006,40.1307496
72696,124687,788.8,2018-01-12 17:13:15,46.6443324,40.9688236
72694,203488,430.0,2018-01-12 17:23:01,,
72690,172021,796.0,2018-01-12 17:24:46,44.66487240000001,42.478025200000005
72698,060215,1240.0,2018-01-12 17:25:47,46.8928604,40.188982
72697,2934319,962.8,2018-01-12 17:25:52,46.871964,40.221784
72629,225161,430.0,2018-01-12 17:26:19,50.590625800000005,38.1250084
72622,2225632,694.0,2018-01-12 17:27:07,31.764076799999998,42.9835
72621,2219997,694.0,2018-01-12 17:30:14,43.420733,42.0504988
72623,2967468,694.0,2018-01-12 17:33:28,43.2890798,42.025921600000004
72625,755019,430.0,2018-01-12 17:36:06,49.053110800000006,57.896953599999996
72624,768643,730.0,2018-01-12 17:45:37,,
72620,748746,730.0,2018-01-12 17:46:06,49.018401999999995,57.8928244
72617,2212135,892.0,2018-01-13 05:37:32,47.6861592,62.228152
72639,637323,820.0,2018-01-13 05:43:28,47.6318112,62.1882988
72632,391259,820.0,2018-01-13 06:12:47,47.6740604,62.2255324
72631,317794,658.0,2018-01-13 06:19:48,47.588670199999996,62.2013848
72633,2212357,604.0,2018-01-13 06:25:49,47.6855124,62.350006
72635,2212389,358.0,2018-01-13 06:34:32,,
72636,314062,430.0,2018-01-13 06:54:56,37.75642260000001,43.3471888
72634,2212505,1294.0,2018-01-13 07:14:30,45.553364200000004,55.2938404
72630,719042,730.0,2018-01-13 07:15:02,48.9818662,57.8030608
72638,481694,2020.0,2018-01-13 07:19:04,46.885059600000005,40.1106448
72637,314310,4582.0,2018-01-13 07:50:41,48.9609894,40.0143376
72659,2927444,994.0,2018-01-13 07:55:23,47.6900848,62.285876800000004
72652,2212464,556.0,2018-01-13 07:59:23,47.6997308,62.2579792
72651,2228111,2020.0,2018-01-13 08:00:47,47.534098199999995,42.573082
72655,2212093,784.0,2018-01-13 08:06:29,47.65021839999999,62.2079392
72656,636142,772.0,2018-01-13 08:06:48,48.145978,38.96778280000001
72654,713267,820.0,2018-01-13 08:07:30,35.889307,52.6545076
72650,029773,796.0,2018-01-13 08:28:36,39.30955180000001,48.6977776
72658,692904,694.0,2018-01-13 08:29:16,46.897651200000006,40.1245828
72657,637833,1720.0,2018-01-13 08:35:05,51.8900904,44.193628
72669,2212087,820.0,2018-01-13 08:47:23,45.323229399999995,54.9699508
72662,2212836,694.0,2018-01-13 08:48:23,45.3267588,54.9640324
72661,881423,1540.0,2018-01-13 09:21:38,46.898617200000004,40.1183632
72663,520882,994.0,2018-01-13 09:21:56,37.127555199999996,42.5375296
72665,119837,748.0,2018-01-13 09:32:02,47.6439268,62.1788344
72666,102170,788.8,2018-01-13 09:38:23,46.953322199999995,52.993843600000005
72664,883970,2068.0,2018-01-13 10:06:17,37.7898756,43.259549199999995
72660,670861,952.0,2018-01-13 10:09:00,48.9236836,40.010209599999996
72668,590453,919.6,2018-01-13 10:12:04,48.161147,38.902888000000004
72667,862700,730.0,2018-01-13 10:12:32,47.032397,53.007534400000004
72649,760938,380.80000000000007,2018-01-13 10:26:01,43.3972522,41.979568
72642,314466,904.0,2018-01-13 10:29:20,46.6129612,40.931428
72641,786781,394.0,2018-01-13 10:34:05,39.255312999999994,48.7890172
72643,733258,1534.0,2018-01-13 10:34:17,47.641088999999994,62.1574036
72645,2211268,1300.0,2018-01-13 10:35:55,46.8709616,40.16454400000001
72646,377479,940.0,2018-01-13 10:40:44,,
72644,881346,820.0,2018-01-13 10:44:10,34.013759199999996,41.850781600000005
72640,624058,694.0,2018-01-13 11:05:19,46.9449124,40.133724400000006
72647,611737,730.0,2018-01-13 11:11:56,43.27892,42.0101068
72609,879868,730.0,2018-01-13 11:16:01,46.898617200000004,40.1183632
72602,2211382,394.0,2018-01-13 11:16:28,45.471782000000005,55.1881444
72603,572204,938.8,2018-01-13 11:17:03,47.6788526,62.234263600000006
72605,338041,430.0,2018-01-13 11:25:02,,
72604,419921,994.0,2018-01-13 11:31:33,47.6731084,62.2752376
72600,126276,694.0,2018-01-13 11:40:31,49.034552399999995,57.8459752
72608,049387,694.0,2018-01-13 11:40:43,45.4691234,55.221088
72607,032269,730.0,2018-01-13 11:48:51,47.4762684,42.7405996
72689,2211488,994.0,2018-01-13 11:48:58,37.2295732,42.756240399999996
72682,764425,394.0,2018-01-13 12:02:08,34.005434799999996,41.877990399999995
72681,549242,2315.2,2018-01-13 12:07:52,46.868564799999994,40.2238432
72683,191283,730.0,2018-01-13 12:17:02,,
72685,2211875,1390.0,2018-01-13 12:20:29,47.474896400000006,42.7274476
72686,830625,394.0,2018-01-13 12:20:46,47.31713740000001,38.483059600000004
72680,598830,622.0,2018-01-13 12:24:35,44.674378399999995,42.5211232
72688,2299806,940.0,2018-01-13 12:30:12,39.289772600000006,48.7438396
72687,084034,694.0,2018-01-13 12:36:07,47.34161639999999,38.5192684
72679,081219,1366.0,2018-01-13 12:38:14,50.5995354,38.1039124
72672,2213931,1096.0,2018-01-13 12:42:03,46.8289238,40.0927828
72671,085753,472.0,2018-01-13 12:47:14,46.835034799999995,40.110268
72673,2211513,739.6,2018-01-13 12:51:39,47.6608752,62.21002
72675,191667,1354.0,2018-01-13 12:54:06,47.9160266,39.8851096
72676,469763,1240.0,2018-01-13 12:54:22,45.551155,55.2761512
72674,445764,1684.0,2018-01-13 13:02:39,37.1693536,42.68449
72670,579453,730.0,2018-01-13 13:04:28,43.3165982,41.9396824
72677,815783,820.0,2018-01-13 13:17:05,45.5323628,55.3475668
72499,815783,386.80000000000007,2018-01-13 13:22:28,45.5323628,55.3475668
72492,328533,994.0,2018-01-13 13:23:27,47.637392999999996,62.1315004
72493,672188,1540.0,2018-01-13 13:43:14,49.070840399999994,57.926447200000005
72495,2213105,742.0,2018-01-13 13:43:42,31.7969614,42.9131188
72496,2213379,1930.0,2018-01-13 13:44:00,47.66690500000001,62.223635200000004
72494,681924,1354.0,2018-01-13 13:47:09,48.5685736,39.064250799999996
72490,242988,1570.0,2018-01-13 13:59:25,47.9093206,39.931861600000005
72498,011974,655.6,2018-01-13 14:02:24,43.5083674,38.4289984
72497,110369,918.4,2018-01-13 14:02:51,47.8895414,39.9252868
72429,2213579,562.0,2018-01-13 14:06:39,45.5043866,55.204896399999996
72422,2213696,892.0,2018-01-13 14:08:54,47.7377674,62.3364124
72421,2213691,1750.0,2018-01-13 14:09:12,43.3442062,42.1473232
72423,727143,994.0,2018-01-13 14:14:09,37.21994960000001,42.6535744
72425,542302,988.0,2018-01-13 14:19:40,47.579283200000006,62.192761600000004
